stage_name,stage_mode,arm,bin_index,time_ns_increasing,time_ns_plot_axis,state_index,state_label,probability
After QFC (State-side),after_qfc,A,55,55.0,44.00000000000001,1,|H>,0.00011251086148838778
After QFC (State-side),after_qfc,A,55,55.0,44.00000000000001,2,|V>,0.00011251086148838657
After QFC (State-side),after_qfc,A,56,56.00000000000001,43.0,0,|vac>,0.9998313644523324
After QFC (State-side),after_qfc,A,56,56.00000000000001,43.0,1,|H>,8.431777383394947e-05
After QFC (State-side),after_qfc,A,56,56.00000000000001,43.0,2,|V>,8.431777383394968e-05
After QFC (State-side),after_qfc,A,57,57.0,42.00000000000001,0,|vac>,0.9998776661928805
After QFC (State-side),after_qfc,A,57,57.0,42.00000000000001,1,|H>,6.116690356000003e-05
After QFC (State-side),after_qfc,A,57,57.0,42.00000000000001,2,|V>,6.11669035600009e-05
After QFC (State-side),after_qfc,A,58,58.0,41.0,0,|vac>,0.9999146691803523
After QFC (State-side),after_qfc,A,58,58.0,41.0,1,|H>,4.2665409823853265e-05
After QFC (State-side),after_qfc,A,58,58.0,41.0,2,|V>,4.26654098238533e-05
After QFC (State-side),after_qfc,A,59,59.00000000000001,40.0,0,|vac>,0.9999433247719474
After QFC (State-side),after_qfc,A,59,59.00000000000001,40.0,1,|H>,2.8337614026361152e-05
After QFC (State-side),after_qfc,A,59,59.00000000000001,40.0,2,|V>,2.833761402636165e-05
After QFC (State-side),after_qfc,A,60,60.00000000000001,39.00000000000001,0,|vac>,0.9999646919620279
After QFC (State-side),after_qfc,A,60,60.00000000000001,39.00000000000001,1,|H>,1.7654018986122713e-05
After QFC (State-side),after_qfc,A,60,60.00000000000001,39.00000000000001,2,|V>,1.765401898612316e-05
After QFC (State-side),after_qfc,A,61,61.00000000000001,38.0,0,|vac>,0.999979879816824
After QFC (State-side),after_qfc,A,61,61.00000000000001,38.0,1,|H>,1.0060091587922029e-05
After QFC (State-side),after_qfc,A,61,61.00000000000001,38.0,2,|V>,1.0060091587922637e-05
After QFC (State-side),after_qfc,A,62,62.0,37.0,0,|vac>,0.9999899940784815
After QFC (State-side),after_qfc,A,62,62.0,37.0,1,|H>,5.0029607593972625e-06
After QFC (State-side),after_qfc,A,62,62.0,37.0,2,|V>,5.002960759397632e-06
After QFC (State-side),after_qfc,A,63,63.00000000000001,36.00000000000001,0,|vac>,0.999996090985675
After QFC (State-side),after_qfc,A,63,63.00000000000001,36.00000000000001,1,|H>,1.954507162492043e-06
After QFC (State-side),after_qfc,A,63,63.00000000000001,36.00000000000001,2,|V>,1.9545071624920787e-06
After QFC (State-side),after_qfc,A,64,64.0,35.0,0,|vac>,0.9999991404701111
After QFC (State-side),after_qfc,A,64,64.0,35.0,1,|H>,4.2976494445726967e-07
After QFC (State-side),after_qfc,A,64,64.0,35.0,2,|V>,4.297649444573537e-07
After QFC (State-side),after_qfc,A,65,65.0,34.0,0,|vac>,0.9999999998810908
After QFC (State-side),after_qfc,A,65,65.0,34.0,1,|H>,5.945479664251343e-11
After QFC (State-side),after_qfc,A,65,65.0,34.0,2,|V>,5.945479664258374e-11
After QFC (State-side),after_qfc,A,66,66.00000000000001,33.00000000000001,0,|vac>,0.999999398389592
After QFC (State-side),after_qfc,A,66,66.00000000000001,33.00000000000001,1,|H>,3.008052039916156e-07
After QFC (State-side),after_qfc,A,66,66.00000000000001,33.00000000000001,2,|V>,3.0080520399156384e-07
After QFC (State-side),after_qfc,A,67,67.0,32.0,0,|vac>,0.9999979313410383
After QFC (State-side),after_qfc,A,67,67.0,32.0,1,|H>,1.0343294809760185e-06
After QFC (State-side),after_qfc,A,67,67.0,32.0,2,|V>,1.0343294809759605e-06
After QFC (State-side),after_qfc,A,68,68.0,31.0,0,|vac>,0.9999960631452245
After QFC (State-side),after_qfc,A,68,68.0,31.0,1,|H>,1.968427387733594e-06
After QFC (State-side),after_qfc,A,68,68.0,31.0,2,|V>,1.9684273877335212e-06
After QFC (State-side),after_qfc,A,69,69.00000000000001,30.000000000000004,0,|vac>,0.9999941368582453
After QFC (State-side),after_qfc,A,69,69.00000000000001,30.000000000000004,1,|H>,2.9315708773825812e-06
After QFC (State-side),after_qfc,A,69,69.00000000000001,30.000000000000004,2,|V>,2.9315708773823453e-06
After QFC (State-side),after_qfc,A,70,70.0,29.0,0,|vac>,0.9999923884310491
After QFC (State-side),after_qfc,A,70,70.0,29.0,1,|H>,3.8057844756181784e-06
After QFC (State-side),after_qfc,A,70,70.0,29.0,2,|V>,3.805784475617892e-06
After QFC (State-side),after_qfc,A,71,71.0,28.000000000000004,0,|vac>,0.9999909636454437
After QFC (State-side),after_qfc,A,71,71.0,28.000000000000004,1,|H>,4.518177277901933e-06
